Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Company_ID
2022-09-15 00:00:00+05:30,117.0,122.8499984741211,111.1500015258789,115.4000015258789,4144000,0.0,0.0,0.0,543597
2022-09-16 00:00:00+05:30,121.1500015258789,121.1500015258789,117.0,121.1500015258789,548000,0.0,0.0,0.0,543597
2022-09-19 00:00:00+05:30,127.19999694824219,127.19999694824219,127.19999694824219,127.19999694824219,60000,0.0,0.0,0.0,543597
2022-09-20 00:00:00+05:30,132.0,133.5500030517578,121.0,133.5500030517578,828000,0.0,0.0,0.0,543597
2022-09-21 00:00:00+05:30,140.10000610351562,140.10000610351562,126.9000015258789,128.64999389648438,466000,0.0,0.0,0.0,543597
2022-09-22 00:00:00+05:30,124.0,134.85000610351562,122.25,132.5,322000,0.0,0.0,0.0,543597
2022-09-23 00:00:00+05:30,134.85000610351562,135.0,125.9000015258789,125.94999694824219,148000,0.0,0.0,0.0,543597
2022-09-26 00:00:00+05:30,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,18000,0.0,0.0,0.0,543597
2022-09-27 00:00:00+05:30,113.75,120.3499984741211,113.75,113.9000015258789,272000,0.0,0.0,0.0,543597
2022-09-28 00:00:00+05:30,113.4000015258789,119.55000305175781,110.19999694824219,119.0,232000,0.0,0.0,0.0,543597
2022-09-29 00:00:00+05:30,124.0,137.9499969482422,117.0999984741211,134.64999389648438,526000,0.0,0.0,0.0,543597
2022-09-30 00:00:00+05:30,137.5,144.8000030517578,135.14999389648438,139.75,340000,0.0,0.0,0.0,543597
2022-10-03 00:00:00+05:30,145.0,157.5,140.75,144.8000030517578,456000,0.0,0.0,0.0,543597
2022-10-04 00:00:00+05:30,151.10000610351562,155.0,141.60000610351562,143.5,202000,0.0,0.0,0.0,543597
2022-10-06 00:00:00+05:30,140.0500030517578,159.0,140.0,158.0500030517578,382000,0.0,0.0,0.0,543597
2022-10-07 00:00:00+05:30,162.9499969482422,171.5,161.0,165.25,318000,0.0,0.0,0.0,543597
2022-10-10 00:00:00+05:30,158.5,170.0,158.5,162.35000610351562,156000,0.0,0.0,0.0,543597
2022-10-11 00:00:00+05:30,167.89999389648438,168.64999389648438,154.0,157.14999389648438,214000,0.0,0.0,0.0,543597
2022-10-12 00:00:00+05:30,159.75,160.0,141.9499969482422,143.5500030517578,276000,0.0,0.0,0.0,543597
2022-10-13 00:00:00+05:30,143.4499969482422,148.0,140.3000030517578,143.64999389648438,118000,0.0,0.0,0.0,543597
2022-10-14 00:00:00+05:30,150.0,163.0,150.0,158.89999389648438,390000,0.0,0.0,0.0,543597
