Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Company_ID
2022-03-24 00:00:00+05:30,40.0,42.0,40.0,42.0,70400,0.0,0.0,0.0,543497
2022-03-25 00:00:00+05:30,44.099998474121094,44.099998474121094,44.099998474121094,44.099998474121094,6400,0.0,0.0,0.0,543497
2022-03-28 00:00:00+05:30,46.29999923706055,46.29999923706055,46.29999923706055,46.29999923706055,4800,0.0,0.0,0.0,543497
2022-03-29 00:00:00+05:30,48.599998474121094,48.599998474121094,47.0,47.29999923706055,1953600,0.0,0.0,0.0,543497
2022-03-30 00:00:00+05:30,45.25,47.0,44.95000076293945,44.95000076293945,54400,0.0,0.0,0.0,543497
2022-03-31 00:00:00+05:30,42.75,42.75,42.75,42.75,4800,0.0,0.0,0.0,543497
2022-04-01 00:00:00+05:30,40.650001525878906,44.849998474121094,40.650001525878906,43.5,129600,0.0,0.0,0.0,543497
2022-04-04 00:00:00+05:30,45.650001525878906,45.650001525878906,43.04999923706055,44.400001525878906,128000,0.0,0.0,0.0,543497
2022-04-05 00:00:00+05:30,44.04999923706055,46.20000076293945,44.04999923706055,46.20000076293945,14400,0.0,0.0,0.0,543497
2022-04-06 00:00:00+05:30,45.900001525878906,46.95000076293945,45.349998474121094,45.349998474121094,99200,0.0,0.0,0.0,543497
2022-04-07 00:00:00+05:30,45.150001525878906,53.0,45.0,52.400001525878906,54400,0.0,0.0,0.0,543497
2022-04-08 00:00:00+05:30,54.0,60.0,53.0,59.900001525878906,24000,0.0,0.0,0.0,543497
2022-04-11 00:00:00+05:30,60.5,67.0,60.0,61.79999923706055,52800,0.0,0.0,0.0,543497
2022-04-12 00:00:00+05:30,61.599998474121094,62.79999923706055,57.04999923706055,58.04999923706055,84800,0.0,0.0,0.0,543497
2022-04-13 00:00:00+05:30,57.0,57.0,53.0,56.0,24000,0.0,0.0,0.0,543497
2022-04-18 00:00:00+05:30,54.900001525878906,54.900001525878906,53.04999923706055,53.04999923706055,9600,0.0,0.0,0.0,543497
2022-04-19 00:00:00+05:30,52.04999923706055,54.900001525878906,52.0,52.099998474121094,49600,0.0,0.0,0.0,543497
2022-04-20 00:00:00+05:30,52.099998474121094,52.099998474121094,52.099998474121094,52.099998474121094,0,0.0,0.0,0.0,543497
2022-04-21 00:00:00+05:30,50.54999923706055,50.54999923706055,50.0,50.0,9600,0.0,0.0,0.0,543497
2022-04-22 00:00:00+05:30,49.0,51.54999923706055,49.0,50.79999923706055,8000,0.0,0.0,0.0,543497
2022-04-25 00:00:00+05:30,50.04999923706055,50.150001525878906,48.5,48.900001525878906,9600,0.0,0.0,0.0,543497
2022-04-26 00:00:00+05:30,48.0,48.0,46.75,47.0,56000,0.0,0.0,0.0,543497
2022-04-27 00:00:00+05:30,47.400001525878906,48.5,47.400001525878906,47.75,16000,0.0,0.0,0.0,543497
2022-04-28 00:00:00+05:30,47.400001525878906,47.400001525878906,47.400001525878906,47.400001525878906,8000,0.0,0.0,0.0,543497
2022-04-29 00:00:00+05:30,46.04999923706055,46.04999923706055,46.0,46.0,3200,0.0,0.0,0.0,543497
2022-05-02 00:00:00+05:30,45.0,45.0,45.0,45.0,1600,0.0,0.0,0.0,543497
2022-05-04 00:00:00+05:30,44.0,44.0,43.0,43.79999923706055,19200,0.0,0.0,0.0,543497
2022-05-05 00:00:00+05:30,43.0,43.5,43.0,43.099998474121094,17600,0.0,0.0,0.0,543497
2022-05-06 00:00:00+05:30,42.5,42.5,41.0,41.0,16000,0.0,0.0,0.0,543497
2022-05-09 00:00:00+05:30,43.0,48.0,43.0,47.349998474121094,57600,0.0,0.0,0.0,543497
2022-05-10 00:00:00+05:30,46.0,53.0,46.0,53.0,49600,0.0,0.0,0.0,543497
2022-05-11 00:00:00+05:30,51.5,57.0,47.0,52.5,62400,0.0,0.0,0.0,543497
2022-05-12 00:00:00+05:30,52.0,57.0,51.95000076293945,56.400001525878906,56000,0.0,0.0,0.0,543497
2022-05-13 00:00:00+05:30,55.5,56.0,52.0,56.0,54400,0.0,0.0,0.0,543497
2022-05-16 00:00:00+05:30,52.0,54.0,48.0,54.0,64000,0.0,0.0,0.0,543497
2022-05-17 00:00:00+05:30,52.0,53.5,49.849998474121094,53.5,80000,0.0,0.0,0.0,543497
2022-05-18 00:00:00+05:30,52.0,53.5,52.0,53.45000076293945,120000,0.0,0.0,0.0,543497
2022-05-19 00:00:00+05:30,50.54999923706055,52.45000076293945,50.25,52.400001525878906,40000,0.0,0.0,0.0,543497
2022-05-20 00:00:00+05:30,53.5,54.95000076293945,51.0,51.0,51200,0.0,0.0,0.0,543497
2022-05-23 00:00:00+05:30,51.5,54.900001525878906,51.25,51.25,54400,0.0,0.0,0.0,543497
2022-05-24 00:00:00+05:30,51.5,53.0,49.0,53.0,57600,0.0,0.0,0.0,543497
2022-05-25 00:00:00+05:30,53.25,53.25,50.25,52.849998474121094,72000,0.0,0.0,0.0,543497
2022-05-26 00:00:00+05:30,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,48000,0.0,0.0,0.0,543497
2022-05-27 00:00:00+05:30,52.0,52.0,52.0,52.0,48000,0.0,0.0,0.0,543497
2022-05-30 00:00:00+05:30,53.400001525878906,53.400001525878906,53.400001525878906,53.400001525878906,48000,0.0,0.0,0.0,543497
2022-05-31 00:00:00+05:30,51.0,51.0,51.0,51.0,48000,0.0,0.0,0.0,543497
2022-06-01 00:00:00+05:30,51.5,51.5,51.5,51.5,48000,0.0,0.0,0.0,543497
2022-06-02 00:00:00+05:30,50.25,50.25,50.25,50.25,1600,0.0,0.0,0.0,543497
2022-06-03 00:00:00+05:30,50.25,50.25,50.25,50.25,0,0.0,0.0,0.0,543497
2022-06-06 00:00:00+05:30,50.25,50.25,50.25,50.25,0,0.0,0.0,0.0,543497
2022-06-07 00:00:00+05:30,50.25,50.25,50.25,50.25,0,0.0,0.0,0.0,543497
2022-06-08 00:00:00+05:30,51.25,51.25,51.04999923706055,51.04999923706055,8000,0.0,0.0,0.0,543497
2022-06-09 00:00:00+05:30,49.0,49.45000076293945,49.0,49.45000076293945,11200,0.0,0.0,0.0,543497
2022-06-10 00:00:00+05:30,49.54999923706055,49.54999923706055,49.54999923706055,49.54999923706055,6400,0.0,0.0,0.0,543497
2022-06-13 00:00:00+05:30,47.5,47.5,47.0,47.400001525878906,9600,0.0,0.0,0.0,543497
2022-06-14 00:00:00+05:30,45.5,51.0,44.099998474121094,48.25,27200,0.0,0.0,0.0,543497
2022-06-15 00:00:00+05:30,47.95000076293945,50.0,45.54999923706055,49.5,49600,0.0,0.0,0.0,543497
2022-06-16 00:00:00+05:30,49.5,50.099998474121094,45.0,46.0,88000,0.0,0.0,0.0,543497
2022-06-17 00:00:00+05:30,46.95000076293945,46.95000076293945,44.150001525878906,45.75,43200,0.0,0.0,0.0,543497
2022-06-20 00:00:00+05:30,46.5,48.29999923706055,45.5,45.5,51200,0.0,0.0,0.0,543497
2022-06-21 00:00:00+05:30,47.0,48.150001525878906,46.04999923706055,47.54999923706055,104000,0.0,0.0,0.0,543497
2022-06-22 00:00:00+05:30,47.5,48.0,45.0,45.0,60800,0.0,0.0,0.0,543497
2022-06-23 00:00:00+05:30,45.099998474121094,45.349998474121094,44.75,44.900001525878906,25600,0.0,0.0,0.0,543497
2022-06-24 00:00:00+05:30,45.0,48.5,43.0,43.25,59200,0.0,0.0,0.0,543497
2022-06-27 00:00:00+05:30,43.349998474121094,45.0,43.0,44.900001525878906,46400,0.0,0.0,0.0,543497
2022-06-28 00:00:00+05:30,44.5,45.20000076293945,44.5,45.20000076293945,46400,0.0,0.0,0.0,543497
2022-06-29 00:00:00+05:30,46.0,46.0,44.75,45.5,32000,0.0,0.0,0.0,543497
2022-06-30 00:00:00+05:30,45.25,45.25,45.25,45.25,4800,0.0,0.0,0.0,543497
2022-07-01 00:00:00+05:30,46.0,46.0,46.0,46.0,16000,0.0,0.0,0.0,543497
2022-07-04 00:00:00+05:30,43.0,43.75,43.0,43.75,6400,0.0,0.0,0.0,543497
2022-07-05 00:00:00+05:30,42.349998474121094,42.349998474121094,42.25,42.25,3200,0.0,0.0,0.0,543497
2022-07-06 00:00:00+05:30,43.95000076293945,43.95000076293945,43.95000076293945,43.95000076293945,1600,0.0,0.0,0.0,543497
2022-07-07 00:00:00+05:30,44.0,44.75,44.0,44.75,17600,0.0,0.0,0.0,543497
2022-07-08 00:00:00+05:30,44.75,44.75,44.5,44.5,20800,0.0,0.0,0.0,543497
2022-07-11 00:00:00+05:30,44.95000076293945,44.95000076293945,44.5,44.5,12800,0.0,0.0,0.0,543497
2022-07-12 00:00:00+05:30,42.099998474121094,42.099998474121094,42.0,42.0,4800,0.0,0.0,0.0,543497
2022-07-13 00:00:00+05:30,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,8000,0.0,0.0,0.0,543497
2022-07-14 00:00:00+05:30,42.0,42.0,40.0,40.0,3200,0.0,0.0,0.0,543497
2022-07-15 00:00:00+05:30,41.0,44.75,41.0,44.29999923706055,12800,0.0,0.0,0.0,543497
2022-07-18 00:00:00+05:30,44.5,44.5,42.0,42.0,8000,0.0,0.0,0.0,543497
2022-07-19 00:00:00+05:30,40.0,40.0,40.0,40.0,1600,0.0,0.0,0.0,543497
2022-07-20 00:00:00+05:30,39.25,39.400001525878906,39.25,39.400001525878906,3200,0.0,0.0,0.0,543497
2022-07-21 00:00:00+05:30,39.400001525878906,39.400001525878906,39.400001525878906,39.400001525878906,0,0.0,0.0,0.0,543497
2022-07-22 00:00:00+05:30,39.150001525878906,39.20000076293945,39.150001525878906,39.20000076293945,3200,0.0,0.0,0.0,543497
2022-07-25 00:00:00+05:30,39.20000076293945,39.20000076293945,39.20000076293945,39.20000076293945,0,0.0,0.0,0.0,543497
2022-07-26 00:00:00+05:30,39.20000076293945,39.20000076293945,39.20000076293945,39.20000076293945,0,0.0,0.0,0.0,543497
2022-07-27 00:00:00+05:30,40.0,41.0,40.0,41.0,3200,0.0,0.0,0.0,543497
2022-07-28 00:00:00+05:30,41.0,41.0,41.0,41.0,0,0.0,0.0,0.0,543497
2022-07-29 00:00:00+05:30,41.0,41.0,41.0,41.0,0,0.0,0.0,0.0,543497
2022-08-01 00:00:00+05:30,40.0,40.0,40.0,40.0,1600,0.0,0.0,0.0,543497
2022-08-02 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-03 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-04 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-05 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-08 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-10 00:00:00+05:30,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,543497
2022-08-11 00:00:00+05:30,40.04999923706055,40.04999923706055,40.04999923706055,40.04999923706055,1600,0.0,0.0,0.0,543497
2022-08-12 00:00:00+05:30,40.04999923706055,41.5,40.04999923706055,40.900001525878906,8000,0.0,0.0,0.0,543497
2022-08-16 00:00:00+05:30,40.900001525878906,40.900001525878906,40.900001525878906,40.900001525878906,0,0.0,0.0,0.0,543497
2022-08-17 00:00:00+05:30,40.0,41.0,40.0,40.5,62400,0.0,0.0,0.0,543497
2022-08-18 00:00:00+05:30,40.5,40.5,40.5,40.5,0,0.0,0.0,0.0,543497
2022-08-19 00:00:00+05:30,41.0,41.099998474121094,41.0,41.099998474121094,4800,0.0,0.0,0.0,543497
2022-08-22 00:00:00+05:30,41.0,41.0,40.400001525878906,40.599998474121094,4800,0.0,0.0,0.0,543497
2022-08-23 00:00:00+05:30,40.599998474121094,40.599998474121094,40.599998474121094,40.599998474121094,0,0.0,0.0,0.0,543497
2022-08-24 00:00:00+05:30,41.0,41.29999923706055,41.0,41.29999923706055,6400,0.0,0.0,0.0,543497
2022-08-25 00:00:00+05:30,41.29999923706055,41.29999923706055,41.29999923706055,41.29999923706055,0,0.0,0.0,0.0,543497
2022-08-26 00:00:00+05:30,41.45000076293945,41.45000076293945,39.04999923706055,41.0,8000,0.0,0.0,0.0,543497
2022-08-29 00:00:00+05:30,39.0,39.5,39.0,39.5,3200,0.0,0.0,0.0,543497
2022-08-30 00:00:00+05:30,40.5,40.5,40.0,40.0,4800,0.0,0.0,0.0,543497
2022-09-01 00:00:00+05:30,41.5,42.349998474121094,41.5,42.349998474121094,3200,0.0,0.0,0.0,543497
2022-09-02 00:00:00+05:30,43.0,50.79999923706055,43.0,50.79999923706055,56000,0.0,0.0,0.0,543497
2022-09-05 00:00:00+05:30,52.0,52.0,45.0,48.04999923706055,11200,0.0,0.0,0.0,543497
2022-09-06 00:00:00+05:30,47.0,47.0,45.5,45.5,4800,0.0,0.0,0.0,543497
2022-09-07 00:00:00+05:30,44.5,45.75,44.5,45.75,4800,0.0,0.0,0.0,543497
2022-09-08 00:00:00+05:30,45.0,45.0,45.0,45.0,3200,0.0,0.0,0.0,543497
2022-09-09 00:00:00+05:30,46.0,50.5,45.5,46.0,43200,0.0,0.0,0.0,543497
2022-09-12 00:00:00+05:30,47.0,49.0,46.5,49.0,6400,0.0,0.0,0.0,543497
2022-09-13 00:00:00+05:30,48.0,48.75,48.0,48.75,3200,0.0,0.0,0.0,543497
2022-09-14 00:00:00+05:30,44.20000076293945,44.20000076293945,41.099998474121094,41.25,59200,0.0,0.0,0.0,543497
2022-09-15 00:00:00+05:30,42.0,48.0,42.0,45.0,76800,0.0,0.0,0.0,543497
2022-09-16 00:00:00+05:30,46.29999923706055,50.0,45.900001525878906,49.900001525878906,83200,0.0,0.0,0.0,543497
2022-09-19 00:00:00+05:30,53.900001525878906,56.0,52.0,56.0,36800,0.0,0.0,0.0,543497
2022-09-20 00:00:00+05:30,57.5,67.19999694824219,53.0,57.849998474121094,137600,0.0,0.0,0.0,543497
2022-09-21 00:00:00+05:30,59.900001525878906,59.900001525878906,46.5,48.45000076293945,112000,0.0,0.0,0.0,543497
2022-09-22 00:00:00+05:30,47.0,48.0,44.0,48.0,17600,0.0,0.0,0.0,543497
2022-09-23 00:00:00+05:30,46.04999923706055,48.5,46.04999923706055,48.5,3200,0.0,0.0,0.0,543497
2022-09-26 00:00:00+05:30,48.0,48.0,39.099998474121094,44.45000076293945,718400,0.0,0.0,0.0,543497
2022-09-27 00:00:00+05:30,45.0,45.75,43.599998474121094,45.75,11200,0.0,0.0,0.0,543497
2022-09-28 00:00:00+05:30,45.0,46.95000076293945,44.0,45.04999923706055,16000,0.0,0.0,0.0,543497
2022-09-29 00:00:00+05:30,47.0,47.0,45.0,45.04999923706055,6400,0.0,0.0,0.0,543497
2022-09-30 00:00:00+05:30,45.0,45.0,43.0,43.650001525878906,11200,0.0,0.0,0.0,543497
2022-10-03 00:00:00+05:30,45.5,51.5,45.5,49.099998474121094,36800,0.0,0.0,0.0,543497
2022-10-04 00:00:00+05:30,49.900001525878906,52.5,49.150001525878906,52.5,22400,0.0,0.0,0.0,543497
2022-10-06 00:00:00+05:30,51.0,58.849998474121094,49.04999923706055,54.0,28800,0.0,0.0,0.0,543497
2022-10-07 00:00:00+05:30,52.0,62.0,52.0,60.29999923706055,28800,0.0,0.0,0.0,543497
2022-10-10 00:00:00+05:30,61.5,71.0,61.5,70.4000015258789,70400,0.0,0.0,0.0,543497
2022-10-11 00:00:00+05:30,74.0,77.4000015258789,73.05000305175781,77.4000015258789,104000,0.0,0.0,0.0,543497
2022-10-12 00:00:00+05:30,83.80000305175781,85.0999984741211,70.0,74.0,92800,0.0,0.0,0.0,543497
2022-10-13 00:00:00+05:30,76.44999694824219,76.44999694824219,66.5999984741211,66.8499984741211,65600,0.0,0.0,0.0,543497
2022-10-14 00:00:00+05:30,64.0,64.75,60.20000076293945,60.20000076293945,72000,0.0,0.0,0.0,543497
2022-10-17 00:00:00+05:30,56.150001525878906,58.5,54.20000076293945,55.75,40000,0.0,0.0,0.0,543497
2022-10-18 00:00:00+05:30,55.75,55.75,53.0,53.0,49600,0.0,0.0,0.0,543497
2022-10-19 00:00:00+05:30,50.650001525878906,50.79999923706055,50.349998474121094,50.349998474121094,52800,0.0,0.0,0.0,543497
2022-10-20 00:00:00+05:30,47.849998474121094,48.75,47.849998474121094,47.849998474121094,54400,0.0,0.0,0.0,543497
2022-10-21 00:00:00+05:30,45.5,50.20000076293945,45.5,49.099998474121094,150400,0.0,0.0,0.0,543497
2022-10-24 00:00:00+05:30,48.5,51.45000076293945,48.5,51.0,24000,0.0,0.0,0.0,543497
2022-10-25 00:00:00+05:30,52.900001525878906,53.54999923706055,48.54999923706055,48.75,68800,0.0,0.0,0.0,543497
2022-10-27 00:00:00+05:30,47.20000076293945,49.25,47.20000076293945,48.29999923706055,20800,0.0,0.0,0.0,543497
2022-10-28 00:00:00+05:30,48.0,49.900001525878906,47.0,47.0,14400,0.0,0.0,0.0,543497
2022-10-31 00:00:00+05:30,48.0,49.20000076293945,48.0,48.150001525878906,12800,0.0,0.0,0.0,543497
2022-11-01 00:00:00+05:30,49.25,49.25,46.79999923706055,46.900001525878906,25600,0.0,0.0,0.0,543497
2022-11-02 00:00:00+05:30,47.45000076293945,47.5,46.0,47.29999923706055,19200,0.0,0.0,0.0,543497
2022-11-03 00:00:00+05:30,48.45000076293945,48.45000076293945,47.54999923706055,48.349998474121094,8000,0.0,0.0,0.0,543497
2022-11-04 00:00:00+05:30,48.45000076293945,48.599998474121094,48.45000076293945,48.599998474121094,6400,0.0,0.0,0.0,543497
2022-11-07 00:00:00+05:30,48.900001525878906,48.900001525878906,47.25,47.849998474121094,12800,0.0,0.0,0.0,543497
2022-11-09 00:00:00+05:30,46.29999923706055,46.849998474121094,45.650001525878906,46.150001525878906,22400,0.0,0.0,0.0,543497
2022-11-10 00:00:00+05:30,45.599998474121094,46.5,44.54999923706055,45.04999923706055,62400,0.0,0.0,0.0,543497
2022-11-11 00:00:00+05:30,45.5,46.20000076293945,44.29999923706055,44.400001525878906,70400,0.0,0.0,0.0,543497
2022-11-14 00:00:00+05:30,46.599998474121094,46.599998474121094,42.95000076293945,45.04999923706055,417600,0.0,0.0,0.0,543497
2022-11-15 00:00:00+05:30,46.0,47.29999923706055,45.5,47.0,25600,0.0,0.0,0.0,543497
2022-11-16 00:00:00+05:30,47.0,47.400001525878906,45.70000076293945,46.25,20800,0.0,0.0,0.0,543497
2022-11-17 00:00:00+05:30,45.5,46.5,45.5,45.650001525878906,19200,0.0,0.0,0.0,543497
2022-11-18 00:00:00+05:30,44.79999923706055,45.25,44.79999923706055,45.0,4800,0.0,0.0,0.0,543497
2022-11-21 00:00:00+05:30,46.25,46.400001525878906,44.5,45.04999923706055,14400,0.0,0.0,0.0,543497
2022-11-22 00:00:00+05:30,44.599998474121094,46.20000076293945,44.599998474121094,45.599998474121094,17600,0.0,0.0,0.0,543497
2022-11-23 00:00:00+05:30,46.0,46.0,44.349998474121094,44.599998474121094,54400,0.0,0.0,0.0,543497
2022-11-24 00:00:00+05:30,44.29999923706055,45.5,43.54999923706055,43.79999923706055,56000,0.0,0.0,0.0,543497
2022-11-25 00:00:00+05:30,44.0,44.599998474121094,42.95000076293945,43.20000076293945,46400,0.0,0.0,0.0,543497
2022-11-28 00:00:00+05:30,43.25,44.75,43.20000076293945,44.04999923706055,14400,0.0,0.0,0.0,543497
2022-11-29 00:00:00+05:30,43.95000076293945,45.0,42.25,44.70000076293945,219200,0.0,0.0,0.0,543497
2022-11-30 00:00:00+05:30,44.5,44.5,43.20000076293945,43.400001525878906,8000,0.0,0.0,0.0,543497
2022-12-01 00:00:00+05:30,44.099998474121094,44.099998474121094,43.04999923706055,43.75,8000,0.0,0.0,0.0,543497
2022-12-02 00:00:00+05:30,44.099998474121094,44.900001525878906,43.75,44.5,9600,0.0,0.0,0.0,543497
2022-12-05 00:00:00+05:30,45.650001525878906,46.349998474121094,45.5,45.95000076293945,11200,0.0,0.0,0.0,543497
2022-12-06 00:00:00+05:30,45.5,45.5,44.099998474121094,44.75,179200,0.0,0.0,0.0,543497
2022-12-07 00:00:00+05:30,44.75,44.75,44.5,44.5,4800,0.0,0.0,0.0,543497
2022-12-08 00:00:00+05:30,44.0,44.75,44.0,44.0,12800,0.0,0.0,0.0,543497
2022-12-09 00:00:00+05:30,44.900001525878906,44.900001525878906,44.0,44.0,4800,0.0,0.0,0.0,543497
2022-12-12 00:00:00+05:30,43.099998474121094,44.650001525878906,43.099998474121094,44.0,142400,0.0,0.0,0.0,543497
2022-12-13 00:00:00+05:30,44.5,44.5,44.0,44.25,35200,0.0,0.0,0.0,543497
2022-12-14 00:00:00+05:30,43.400001525878906,44.25,43.400001525878906,43.599998474121094,8000,0.0,0.0,0.0,543497
2022-12-15 00:00:00+05:30,43.400001525878906,43.599998474121094,43.400001525878906,43.54999923706055,16000,0.0,0.0,0.0,543497
2022-12-16 00:00:00+05:30,43.75,44.0,41.75,42.400001525878906,104000,0.0,0.0,0.0,543497
2022-12-19 00:00:00+05:30,43.25,43.54999923706055,42.400001525878906,42.54999923706055,72000,0.0,0.0,0.0,543497
2022-12-20 00:00:00+05:30,42.25,42.5,42.25,42.5,3200,0.0,0.0,0.0,543497
2022-12-21 00:00:00+05:30,42.349998474121094,42.349998474121094,42.0,42.099998474121094,12800,0.0,0.0,0.0,543497
2022-12-22 00:00:00+05:30,41.0,43.0,41.0,41.349998474121094,12800,0.0,0.0,0.0,543497
2022-12-23 00:00:00+05:30,41.0,41.0,39.5,39.5,22400,0.0,0.0,0.0,543497
2022-12-26 00:00:00+05:30,39.5,39.5,39.5,39.5,0,0.0,0.0,0.0,543497
2022-12-27 00:00:00+05:30,43.25,43.5,43.25,43.5,9600,0.0,0.0,0.0,543497
2022-12-28 00:00:00+05:30,44.900001525878906,44.95000076293945,43.400001525878906,43.400001525878906,9600,0.0,0.0,0.0,543497
2022-12-29 00:00:00+05:30,45.54999923706055,45.54999923706055,45.54999923706055,45.54999923706055,32000,0.0,0.0,0.0,543497
2022-12-30 00:00:00+05:30,45.25,46.29999923706055,43.54999923706055,45.54999923706055,40000,0.0,0.0,0.0,543497
2023-01-02 00:00:00+05:30,45.0,45.0,43.29999923706055,43.54999923706055,40000,0.0,0.0,0.0,543497
2023-01-03 00:00:00+05:30,43.0,43.25,41.75,41.75,4800,0.0,0.0,0.0,543497
2023-01-04 00:00:00+05:30,42.0,43.0,41.29999923706055,42.04999923706055,9600,0.0,0.0,0.0,543497
2023-01-05 00:00:00+05:30,42.45000076293945,42.45000076293945,42.45000076293945,42.45000076293945,1600,0.0,0.0,0.0,543497
2023-01-06 00:00:00+05:30,42.0,42.0,40.849998474121094,40.900001525878906,30400,0.0,0.0,0.0,543497
2023-01-09 00:00:00+05:30,42.45000076293945,42.900001525878906,42.45000076293945,42.900001525878906,25600,0.0,0.0,0.0,543497
2023-01-10 00:00:00+05:30,42.900001525878906,42.900001525878906,40.900001525878906,41.25,49600,0.0,0.0,0.0,543497
